Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
"केचिन्निषिद्ध-विषयाः",2024-05-04,05:00,2024-05-04,06:00,False,५१२६ क्रोधी-मेषः-२१: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0094.png
"प्रदोष-व्रतम् 18:21▶19:47",2024-05-05,04:00,2024-05-05,05:00,False,५१२६ क्रोधी-मेषः-२२: अद्य प्रदोष-व्रतम् 18:21▶19:47! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0095.png
"केचिन्निषिद्ध-विषयाः",2024-05-05,04:00,2024-05-05,05:00,False,५१२६ क्रोधी-मेषः-२२: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0096.png
"मासशिवरात्रिः",2024-05-06,04:00,2024-05-06,05:00,False,५१२६ क्रोधी-मेषः-२३: अद्य मासशिवरात्रिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0097.png
"मत्स्य-जयन्ती",2024-05-06,04:00,2024-05-06,05:00,False,५१२६ क्रोधी-मेषः-२३: अद्य मत्स्य-जयन्ती! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0098.png
"रमण-महर्षि-आराधना #७४",2024-05-06,04:00,2024-05-06,05:00,False,५१२६ क्रोधी-मेषः-२३: अद्य रमण-महर्षि-आराधना #७४! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0099.png
"केचिन्निषिद्ध-विषयाः",2024-05-06,05:00,2024-05-06,06:00,False,५१२६ क्रोधी-मेषः-२३: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0100.png
"भौमाश्विनी-योगः▶15:31",2024-05-07,04:00,2024-05-07,05:00,False,५१२६ क्रोधी-मेषः-२४: अद्य भौमाश्विनी-योगः▶15:31! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0101.png
"गङ्गा-स्नानम्",2024-05-07,04:00,2024-05-07,05:00,False,५१२६ क्रोधी-मेषः-२४: अद्य गङ्गा-स्नानम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0102.png
"काञ्ची ४७ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ३ आराधना #८५९",2024-05-07,04:00,2024-05-07,05:00,False,५१२६ क्रोधी-मेषः-२४: अद्य काञ्ची ४७ जगद्गुरु श्री-चन्द्रशेखरेन्द्र सरस्वती ३ आराधना #८५९! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0103.png
"कृष्णाङ्गारक-चतुर्दशी-पुण्यकालः/यम-तर्पणम्",2024-05-07,05:00,2024-05-07,06:00,False,५१२६ क्रोधी-मेषः-२४: अद्य कृष्णाङ्गारक-चतुर्दशी-पुण्यकालः/यम-तर्पणम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0104.png
"पार्वणव्रतम् अमावास्यायाम्",2024-05-07,05:00,2024-05-07,06:00,False,५१२६ क्रोधी-मेषः-२४: अद्य पार्वणव्रतम् अमावास्यायाम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0105.png
"पिशाचमोचनम्",2024-05-07,05:00,2024-05-07,06:00,False,५१२६ क्रोधी-मेषः-२४: अद्य पिशाचमोचनम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0106.png
"सर्व-चैत्र-अमावास्या (अलभ्यम्–पुष्कला)",2024-05-07,05:00,2024-05-07,06:00,False,५१२६ क्रोधी-मेषः-२४: अद्य सर्व-चैत्र-अमावास्या (अलभ्यम्–पुष्कला)! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0107.png
"केचिन्निषिद्ध-विषयाः",2024-05-07,06:00,2024-05-07,07:00,False,५१२६ क्रोधी-मेषः-२४: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0108.png
"भार्गव-राम-पूजा",2024-05-08,04:00,2024-05-08,05:00,False,५१२६ क्रोधी-मेषः-२५: अद्य भार्गव-राम-पूजा! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0109.png
"சிறுத்தொண்ட நாயன்மார் (36) குருபூஜை",2024-05-08,04:00,2024-05-08,05:00,False,५१२६ क्रोधी-मेषः-२५: अद्य சிறுத்தொண்ட நாயன்மார் (36) குருபூஜை! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0110.png
"दर्शेष्टिः",2024-05-08,04:00,2024-05-08,05:00,False,५१२६ क्रोधी-मेषः-२५: अद्य दर्शेष्टिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0111.png
"कृत्तिका-व्रतम्",2024-05-08,05:00,2024-05-08,06:00,False,५१२६ क्रोधी-मेषः-२५: अद्य कृत्तिका-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0112.png
"पार्वण-प्रायश्चित्तावकाशः दर्शे",2024-05-08,05:00,2024-05-08,06:00,False,५१२६ क्रोधी-मेषः-२५: अद्य पार्वण-प्रायश्चित्तावकाशः दर्शे! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0113.png
"पिण्ड-पितृ-यज्ञः",2024-05-08,05:00,2024-05-08,06:00,False,५१२६ क्रोधी-मेषः-२५: अद्य पिण्ड-पितृ-यज्ञः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0114.png
"दर्श-स्थालीपाकः",2024-05-08,05:00,2024-05-08,06:00,False,५१२६ क्रोधी-मेषः-२५: अद्य दर्श-स्थालीपाकः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0115.png
"वह्नि-व्रतम्",2024-05-08,06:00,2024-05-08,07:00,False,५१२६ क्रोधी-मेषः-२५: अद्य वह्नि-व्रतम्! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0116.png
"केचिन्निषिद्ध-विषयाः",2024-05-08,06:00,2024-05-08,07:00,False,५१२६ क्रोधी-मेषः-२५: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0117.png
"चन्द्र-दर्शनम् 18:22▶19:47",2024-05-09,04:00,2024-05-09,05:00,False,५१२६ क्रोधी-मेषः-२६: अद्य चन्द्र-दर्शनम् 18:22▶19:47! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0118.png
"दिनक्षयः",2024-05-09,04:00,2024-05-09,05:00,False,५१२६ क्रोधी-मेषः-२६: अद्य दिनक्षयः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0119.png
"पराशर-महर्षि-जयन्ती",2024-05-09,04:00,2024-05-09,05:00,False,५१२६ क्रोधी-मेषः-२६: अद्य पराशर-महर्षि-जयन्ती! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0120.png
"वैशाख-मास-आरम्भः",2024-05-09,05:00,2024-05-09,06:00,False,५१२६ क्रोधी-मेषः-२६: अद्य वैशाख-मास-आरम्भः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0121.png
"श्यामा-शास्त्री-जयन्ती #२६३",2024-05-09,05:00,2024-05-09,06:00,False,५१२६ क्रोधी-मेषः-२६: अद्य श्यामा-शास्त्री-जयन्ती #२६३! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0122.png
"केचिन्निषिद्ध-विषयाः",2024-05-09,05:00,2024-05-09,06:00,False,५१२६ क्रोधी-मेषः-२६: अद्य केचिन्निषिद्ध-विषयाः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0123.png
"अक्षय-तृतीया",2024-05-10,04:00,2024-05-10,05:00,False,५१२६ क्रोधी-मेषः-२७: अद्य अक्षय-तृतीया! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0124.png
"बलराम-जयन्ती",2024-05-10,04:00,2024-05-10,05:00,False,५१२६ क्रोधी-मेषः-२७: अद्य बलराम-जयन्ती! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0125.png
"चन्दन-पूजा",2024-05-10,04:00,2024-05-10,05:00,False,५१२६ क्रोधी-मेषः-२७: अद्य चन्दन-पूजा! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0126.png
"कृतयुगादिः",2024-05-10,05:00,2024-05-10,06:00,False,५१२६ क्रोधी-मेषः-२७: अद्य कृतयुगादिः! #adyatithi #अद्यतिथिः,https://raw.githubusercontent.com/karthikraman/panchangam/master/png/Chennai-5126/Chennai-5126-fest-tweet-0127.png
